date,p0,p1,datestring
1787-08-02,1012.1,1009.9,1787_August_2
1787-08-03,1010.6,1009.3,1787_August_3
1787-08-04,1011.3,1009.1,1787_August_4
1787-08-05,1009.3,1008.5,1787_August_5
1787-08-06,1007.6,1008.0,1787_August_6
1787-08-07,1008.3,1009.3,1787_August_7
1787-08-08,1011.0,1006.8,1787_August_8
1787-08-09,1005.8,1000.0,1787_August_9
1787-08-10,994.2,9999.9,1787_August_10
1787-08-11,1001.3,1003.2,1787_August_11
1787-08-12,1004.6,1005.2,1787_August_12
1787-08-13,1007.9,1010.9,1787_August_13
1787-08-14,1013.5,9999.9,1787_August_14
1787-08-15,1008.1,9999.9,1787_August_15
1787-08-16,1010.1,1017.1,1787_August_16
1787-08-17,1019.9,1009.3,1787_August_17
1787-08-18,1001.2,1003.6,1787_August_18
1787-08-19,1006.2,1005.7,1787_August_19
1787-08-20,1006.6,1002.5,1787_August_20
1787-08-21,997.6,996.2,1787_August_21
1787-08-22,997.5,999.7,1787_August_22
1787-08-23,1003.1,1006.4,1787_August_23
1787-08-24,1009.1,1006.5,1787_August_24
1787-08-25,1004.9,1001.0,1787_August_25
1787-08-26,1006.5,1013.0,1787_August_26
1787-08-27,1016.5,1020.1,1787_August_27
1787-08-28,1019.6,1015.0,1787_August_28
1787-08-29,1012.3,1007.5,1787_August_29
1787-08-30,1008.1,1013.1,1787_August_30
1787-08-31,1016.0,1016.4,1787_August_31
1787-09-01,1015.9,1008.5,1787_September_1
1787-09-02,1004.3,1004.9,1787_September_2
1787-09-03,1007.3,1011.0,1787_September_3
1787-09-04,1016.4,1015.8,1787_September_4
1787-09-05,1014.8,1005.5,1787_September_5
1787-09-06,1003.4,1012.1,1787_September_6
1787-09-07,1017.8,1022.8,1787_September_7
1787-09-08,1026.0,1020.9,1787_September_8
1787-09-09,1019.7,1010.5,1787_September_9
1787-09-10,1009.4,1003.6,1787_September_10
1787-09-11,1002.5,1011.5,1787_September_11
1787-09-12,1009.6,1012.7,1787_September_12
1787-09-13,1014.0,1015.1,1787_September_13
1787-09-14,1013.8,997.2,1787_September_14
1787-09-15,1003.3,1011.5,1787_September_15
1787-09-16,1015.4,1020.3,1787_September_16
1787-09-17,1022.5,1017.6,1787_September_17
1787-09-18,1017.2,1011.2,1787_September_18
1787-09-19,1006.8,996.3,1787_September_19
1787-09-20,994.6,999.6,1787_September_20
1787-09-21,1003.4,1007.3,1787_September_21
1787-09-22,1010.7,1011.5,1787_September_22
1787-09-23,1013.4,1009.9,1787_September_23
1787-09-24,1008.0,1005.2,1787_September_24
1787-09-25,1007.6,9999.9,1787_September_25
1787-09-26,1002.7,1007.5,1787_September_26
1787-09-27,1007.7,1004.8,1787_September_27
1787-09-28,1011.1,1009.4,1787_September_28
1787-09-29,1006.1,1008.0,1787_September_29
1787-09-30,1017.2,1023.7,1787_September_30
,9999.9,9999.9,1787_September_31
1787-10-01,1026.9,1021.8,1787_October_1
1787-10-02,1021.8,1013.1,1787_October_2
1787-10-03,1005.1,1007.7,1787_October_3
1787-10-04,1012.3,1015.6,1787_October_4
1787-10-05,1018.3,1016.3,1787_October_5
1787-10-06,1016.4,1017.2,1787_October_6
1787-10-07,1023.7,1025.5,1787_October_7
1787-10-08,1029.5,1022.9,1787_October_8
1787-10-09,1021.7,1014.0,1787_October_9
1787-10-10,1017.5,1021.3,1787_October_10
1787-10-11,1027.1,1028.6,1787_October_11
1787-10-12,1028.9,1018.9,1787_October_12
1787-10-13,1012.9,1014.8,1787_October_13
1787-10-14,1019.1,1015.9,1787_October_14
1787-10-15,1012.3,1006.0,1787_October_15
1787-10-16,1005.6,9999.9,1787_October_16
1787-10-17,1011.4,1011.3,1787_October_17
1787-10-18,1016.6,1020.6,1787_October_18
1787-10-19,1023.4,1020.2,1787_October_19
1787-10-20,1022.4,1020.3,1787_October_20
1787-10-21,1020.4,1017.4,1787_October_21
1787-10-22,1018.2,1018.1,1787_October_22
1787-10-23,1019.7,1018.3,1787_October_23
1787-10-24,1021.2,1017.3,1787_October_24
1787-10-25,1019.0,1013.9,1787_October_25
1787-10-26,1015.4,9999.9,1787_October_26
1787-10-27,9999.9,1008.6,1787_October_27
1787-10-28,1010.4,1012.1,1787_October_28
1787-10-29,1011.1,1006.4,1787_October_29
1787-10-30,1007.1,1003.9,1787_October_30
1787-10-31,1004.1,1005.7,1787_October_31
1787-11-01,1008.2,1016.8,1787_November_1
1787-11-02,1024.4,1030.9,1787_November_2
1787-11-03,1034.9,1030.3,1787_November_3
1787-11-04,1028.0,1021.7,1787_November_4
1787-11-05,1020.5,1018.9,1787_November_5
1787-11-06,1022.6,1023.1,1787_November_6
1787-11-07,1022.3,1015.6,1787_November_7
1787-11-08,1012.6,1007.0,1787_November_8
1787-11-09,1007.0,1006.5,1787_November_9
1787-11-10,1007.9,1000.6,1787_November_10
1787-11-11,1006.1,1017.5,1787_November_11
1787-11-12,1022.1,1015.2,1787_November_12
1787-11-13,1016.3,9999.9,1787_November_13
1787-11-14,1012.4,1011.3,1787_November_14
1787-11-15,1009.1,1008.7,1787_November_15
1787-11-16,1009.1,1005.1,1787_November_16
1787-11-17,1008.9,1022.3,1787_November_17
1787-11-18,1027.2,1029.2,1787_November_18
1787-11-19,1030.3,1026.1,1787_November_19
1787-11-20,1023.7,1013.4,1787_November_20
1787-11-21,1008.4,1001.0,1787_November_21
1787-11-22,1003.8,1011.4,1787_November_22
1787-11-23,1015.8,1020.1,1787_November_23
1787-11-24,1022.7,1024.2,1787_November_24
1787-11-25,1024.6,1021.0,1787_November_25
1787-11-26,1021.1,1018.1,1787_November_26
1787-11-27,1016.1,1011.5,1787_November_27
1787-11-28,1009.3,1004.5,1787_November_28
1787-11-29,1006.2,998.9,1787_November_29
1787-11-30,998.1,1001.8,1787_November_30
,9999.9,9999.9,1787_November_31
1787-12-01,1001.4,998.4,1787_December_1
1787-12-02,996.9,9999.9,1787_December_2
1787-12-03,1002.7,1009.2,1787_December_3
1787-12-04,1009.0,1001.7,1787_December_4
1787-12-05,1002.0,1006.6,1787_December_5
1787-12-06,1010.0,1011.0,1787_December_6
1787-12-07,1008.8,1009.5,1787_December_7
1787-12-08,1010.4,1010.3,1787_December_8
1787-12-09,1011.7,1011.3,1787_December_9
1787-12-10,1008.6,1003.4,1787_December_10
1787-12-11,1002.7,1002.0,1787_December_11
1787-12-12,1005.9,1008.3,1787_December_12
1787-12-13,1012.2,1013.1,1787_December_13
1787-12-14,1013.6,1009.8,1787_December_14
1787-12-15,1010.7,1017.3,1787_December_15
1787-12-16,1021.3,1020.5,1787_December_16
1787-12-17,1021.0,1020.5,1787_December_17
1787-12-18,1022.4,1022.1,1787_December_18
1787-12-19,1020.4,1010.2,1787_December_19
1787-12-20,1007.9,1004.0,1787_December_20
1787-12-21,1002.2,1007.2,1787_December_21
1787-12-22,1014.0,1015.4,1787_December_22
1787-12-23,1010.0,1014.4,1787_December_23
1787-12-24,997.6,996.8,1787_December_24
1787-12-25,996.4,995.9,1787_December_25
1787-12-26,998.0,1001.5,1787_December_26
1787-12-27,1005.0,1002.2,1787_December_27
1787-12-28,1001.3,1003.6,1787_December_28
1787-12-29,1002.2,999.0,1787_December_29
1787-12-30,1003.5,1002.2,1787_December_30
1787-12-31,1003.1,1012.5,1787_December_31
1788-01-01,1017.3,1008.3,1788_January_1
1788-01-02,1007.9,1002.2,1788_January_2
1788-01-03,1008.5,1010.2,1788_January_3
1788-01-04,1003.5,1012.6,1788_January_4
1788-01-05,1014.6,1015.5,1788_January_5
1788-01-06,1016.8,1022.0,1788_January_6
1788-01-07,1030.4,1030.7,1788_January_7
1788-01-08,1026.4,997.5,1788_January_8
1788-01-09,998.8,1012.8,1788_January_9
1788-01-10,1022.0,1021.5,1788_January_10
1788-01-11,1025.1,1026.7,1788_January_11
1788-01-12,1029.0,1017.3,1788_January_12
1788-01-13,1010.4,1011.5,1788_January_13
1788-01-14,1025.6,1030.9,1788_January_14
1788-01-15,1032.1,1019.4,1788_January_15
1788-01-16,1016.1,988.8,1788_January_16
1788-01-17,997.2,1016.7,1788_January_17
1788-01-18,1027.3,1027.1,1788_January_18
1788-01-19,1028.2,1012.5,1788_January_19
1788-01-20,994.0,1006.1,1788_January_20
1788-01-21,1013.9,1014.5,1788_January_21
1788-01-22,1014.8,1003.1,1788_January_22
1788-01-23,1001.6,1017.0,1788_January_23
1788-01-24,1029.0,1013.6,1788_January_24
1788-01-25,990.5,1003.0,1788_January_25
1788-01-26,1015.3,1018.1,1788_January_26
1788-01-27,1015.6,1009.5,1788_January_27
1788-01-28,1015.5,1010.5,1788_January_28
1788-01-29,1013.3,997.1,1788_January_29
1788-01-30,1001.7,1003.3,1788_January_30
1788-01-31,1016.4,1016.6,1788_January_31
1788-02-01,1019.1,1021.5,1788_February_1
1788-02-02,1025.0,1016.6,1788_February_2
1788-02-03,1013.0,995.2,1788_February_3
1788-02-04,986.8,996.2,1788_February_4
1788-02-05,1007.8,1022.6,1788_February_5
1788-02-06,1034.0,1025.0,1788_February_6
1788-02-07,1022.6,1024.8,1788_February_7
1788-02-08,1031.3,1014.6,1788_February_8
1788-02-09,1018.9,1022.8,1788_February_9
1788-02-10,1031.2,1012.4,1788_February_10
1788-02-11,1000.8,9999.9,1788_February_11
1788-02-12,1009.2,1004.4,1788_February_12
1788-02-13,1018.8,1011.3,1788_February_13
1788-02-14,1000.7,1017.9,1788_February_14
1788-02-15,1026.7,1018.6,1788_February_15
1788-02-16,1006.5,1013.3,1788_February_16
1788-02-17,993.9,996.9,1788_February_17
1788-02-18,1002.1,1006.2,1788_February_18
1788-02-19,1008.2,9999.9,1788_February_19
1788-02-20,1008.7,1009.0,1788_February_20
1788-02-21,1012.4,1011.1,1788_February_21
1788-02-22,1010.4,1009.0,1788_February_22
1788-02-23,1010.9,1013.0,1788_February_23
1788-02-24,1016.6,1015.3,1788_February_24
1788-02-25,1016.3,1008.0,1788_February_25
1788-02-26,1007.0,1005.9,1788_February_26
1788-02-27,1002.8,1003.5,1788_February_27
1788-02-28,1004.7,1009.1,1788_February_28
1788-02-29,1010.4,1005.6,1788_February_29
,9999.9,9999.9,1788_February_30
,9999.9,9999.9,1788_February_31
1788-03-01,1005.9,1003.7,1788_March_1
1788-03-02,1002.8,1003.6,1788_March_2
1788-03-03,1010.6,1006.2,1788_March_3
1788-03-04,1002.2,993.8,1788_March_4
1788-03-05,992.6,993.6,1788_March_5
1788-03-06,994.6,992.8,1788_March_6
1788-03-07,990.8,991.3,1788_March_7
1788-03-08,994.7,996.2,1788_March_8
1788-03-09,996.3,1005.9,1788_March_9
1788-03-10,1007.0,1010.9,1788_March_10
1788-03-11,1014.1,1019.7,1788_March_11
1788-03-12,1022.9,1013.3,1788_March_12
1788-03-13,1015.0,1011.3,1788_March_13
1788-03-14,1008.9,1001.3,1788_March_14
1788-03-15,1007.7,9999.9,1788_March_15
1788-03-16,1011.9,1018.2,1788_March_16
1788-03-17,1024.0,1023.2,1788_March_17
1788-03-18,1022.8,1014.8,1788_March_18
1788-03-19,1002.9,991.9,1788_March_19
1788-03-20,990.8,997.7,1788_March_20
1788-03-21,1009.0,1020.3,1788_March_21
1788-03-22,1022.9,1015.0,1788_March_22
1788-03-23,1011.7,991.3,1788_March_23
1788-03-24,991.1,995.5,1788_March_24
1788-03-25,1000.5,1007.2,1788_March_25
1788-03-26,1005.8,1009.6,1788_March_26
1788-03-27,1015.8,1020.3,1788_March_27
1788-03-28,1019.3,994.4,1788_March_28
1788-03-29,1003.7,1014.7,1788_March_29
1788-03-30,1020.4,1023.7,1788_March_30
1788-03-31,1026.2,1015.2,1788_March_31
1788-04-01,1010.1,1008.9,1788_April_1
1788-04-02,1015.8,1023.1,1788_April_2
1788-04-03,1026.9,1023.1,1788_April_3
1788-04-04,1021.0,1021.9,1788_April_4
1788-04-05,1025.4,1020.7,1788_April_5
1788-04-06,1016.8,1017.7,1788_April_6
1788-04-07,1025.9,1025.1,1788_April_7
1788-04-08,1025.1,1011.4,1788_April_8
1788-04-09,1005.5,1008.5,1788_April_9
1788-04-10,1011.0,1006.8,1788_April_10
1788-04-11,1014.7,1023.4,1788_April_11
1788-04-12,1024.2,1013.4,1788_April_12
1788-04-13,1010.7,1010.7,1788_April_13
1788-04-14,1015.4,1007.0,1788_April_14
1788-04-15,1005.1,1007.4,1788_April_15
1788-04-16,1012.2,1028.5,1788_April_16
1788-04-17,1031.3,1025.8,1788_April_17
1788-04-18,1014.3,1004.2,1788_April_18
1788-04-19,998.6,992.2,1788_April_19
1788-04-20,989.1,1002.5,1788_April_20
1788-04-21,1009.2,1019.8,1788_April_21
1788-04-22,1022.7,1015.8,1788_April_22
1788-04-23,1017.7,1020.6,1788_April_23
1788-04-24,1020.0,1016.4,1788_April_24
1788-04-25,1015.7,1016.2,1788_April_25
1788-04-26,1024.5,1026.4,1788_April_26
1788-04-27,1028.7,1029.0,1788_April_27
1788-04-28,1028.6,1013.8,1788_April_28
1788-04-29,1012.1,1019.0,1788_April_29
1788-04-30,1022.1,1016.1,1788_April_30
,9999.9,9999.9,1788_April_31
1788-05-01,1012.9,1007.7,1788_May_1
1788-05-02,1004.6,1004.6,1788_May_2
1788-05-03,1006.9,1006.6,1788_May_3
1788-05-04,996.6,994.3,1788_May_4
1788-05-05,995.7,998.7,1788_May_5
1788-05-06,1003.4,998.6,1788_May_6
1788-05-07,1002.6,1010.7,1788_May_7
1788-05-08,1013.9,1012.7,1788_May_8
1788-05-09,1013.3,1012.6,1788_May_9
1788-05-10,1014.6,1013.5,1788_May_10
1788-05-11,1013.3,1010.4,1788_May_11
1788-05-12,1009.1,1010.3,1788_May_12
1788-05-13,1010.8,1014.0,1788_May_13
1788-05-14,1020.2,1021.4,1788_May_14
1788-05-15,1021.6,1017.8,1788_May_15
1788-05-16,1015.9,1009.8,1788_May_16
1788-05-17,1008.6,1007.0,1788_May_17
1788-05-18,1010.2,1013.4,1788_May_18
1788-05-19,1013.8,1013.1,1788_May_19
1788-05-20,1013.6,1007.4,1788_May_20
1788-05-21,1003.2,999.5,1788_May_21
1788-05-22,1004.1,1005.2,1788_May_22
1788-05-23,1005.6,1002.1,1788_May_23
1788-05-24,1002.7,995.7,1788_May_24
1788-05-25,995.4,1000.2,1788_May_25
1788-05-26,1003.2,1007.4,1788_May_26
1788-05-27,1010.2,1006.0,1788_May_27
1788-05-28,998.5,994.5,1788_May_28
1788-05-29,999.3,1007.1,1788_May_29
1788-05-30,1008.6,1009.6,1788_May_30
1788-05-31,1010.5,1003.7,1788_May_31
1788-06-01,1002.1,1003.9,1788_June_1
1788-06-02,1011.0,1015.4,1788_June_2
1788-06-03,1017.2,1021.6,1788_June_3
1788-06-04,1024.3,1016.4,1788_June_4
1788-06-05,1013.3,9999.9,1788_June_5
1788-06-06,9999.9,1005.7,1788_June_6
1788-06-07,1001.8,1008.8,1788_June_7
1788-06-08,1016.4,9999.9,1788_June_8
1788-06-09,1012.3,1004.7,1788_June_9
1788-06-10,1006.0,1004.3,1788_June_10
1788-06-11,1009.9,1011.5,1788_June_11
1788-06-12,1013.7,1008.8,1788_June_12
1788-06-13,1008.9,1007.5,1788_June_13
1788-06-14,1010.8,1014.1,1788_June_14
1788-06-15,1016.4,1016.4,1788_June_15
1788-06-16,1017.0,1013.2,1788_June_16
1788-06-17,1013.1,1009.0,1788_June_17
1788-06-18,1006.6,997.0,1788_June_18
1788-06-19,995.5,995.6,1788_June_19
1788-06-20,996.4,998.9,1788_June_20
1788-06-21,1002.0,1006.9,1788_June_21
1788-06-22,1010.2,1009.2,1788_June_22
1788-06-23,1005.6,1001.3,1788_June_23
1788-06-24,1001.6,1003.0,1788_June_24
1788-06-25,1005.1,1007.8,1788_June_25
1788-06-26,1008.1,1010.4,1788_June_26
1788-06-27,1011.0,1010.1,1788_June_27
1788-06-28,1008.8,1007.4,1788_June_28
1788-06-29,1005.1,1003.6,1788_June_29
1788-06-30,1004.1,1007.1,1788_June_30
,9999.9,9999.9,1788_June_31
1788-07-01,1008.7,1009.5,1788_July_1
1788-07-02,1008.6,1006.8,1788_July_2
1788-07-03,1006.2,1004.6,1788_July_3
1788-07-04,1005.3,1002.6,1788_July_4
1788-07-05,999.6,1002.1,1788_July_5
1788-07-06,1003.1,1004.6,1788_July_6
1788-07-07,1006.0,1009.2,1788_July_7
1788-07-08,1008.9,1006.8,1788_July_8
1788-07-09,1005.3,998.3,1788_July_9
1788-07-10,997.4,1004.2,1788_July_10
1788-07-11,1009.2,1005.8,1788_July_11
1788-07-12,1005.4,1006.3,1788_July_12
1788-07-13,1007.0,1009.1,1788_July_13
1788-07-14,1011.1,1010.0,1788_July_14
1788-07-15,1010.3,1012.9,1788_July_15
1788-07-16,1014.9,1010.9,1788_July_16
1788-07-17,1008.9,1003.6,1788_July_17
1788-07-18,999.5,999.1,1788_July_18
1788-07-19,1009.7,1016.4,1788_July_19
1788-07-20,1021.3,1023.4,1788_July_20
1788-07-21,1024.3,1020.3,1788_July_21
1788-07-22,1020.8,1017.9,1788_July_22
1788-07-23,1019.0,1019.1,1788_July_23
1788-07-24,1019.4,1016.4,1788_July_24
1788-07-25,1015.8,1015.1,1788_July_25
1788-07-26,1015.2,1011.5,1788_July_26
1788-07-27,1010.0,1008.4,1788_July_27
1788-07-28,1007.4,1006.0,1788_July_28
1788-07-29,1006.6,9999.9,1788_July_29
1788-07-30,9999.9,1023.3,1788_July_30
1788-07-31,1023.6,1019.0,1788_July_31
1788-08-01,1017.5,1012.6,1788_August_1
1788-08-02,1012.6,1010.7,1788_August_2
1788-08-03,1011.8,1011.2,1788_August_3
1788-08-04,1010.6,1007.3,1788_August_4
1788-08-05,1005.6,1006.3,1788_August_5
1788-08-06,1008.0,1007.0,1788_August_6
1788-08-07,1007.7,1008.5,1788_August_7
1788-08-08,1009.2,1007.2,1788_August_8
1788-08-09,1005.4,1007.0,1788_August_9
1788-08-10,1007.7,1010.0,1788_August_10
1788-08-11,1010.9,1010.3,1788_August_11
1788-08-12,1011.5,1013.1,1788_August_12
1788-08-13,1014.0,1015.3,1788_August_13
1788-08-14,1017.1,1018.4,1788_August_14
1788-08-15,1019.2,1019.5,1788_August_15
1788-08-16,1017.0,1013.8,1788_August_16
1788-08-17,1009.2,1015.7,1788_August_17
1788-08-18,1017.2,1013.4,1788_August_18
1788-08-19,1009.9,1006.3,1788_August_19
1788-08-20,1006.6,1005.8,1788_August_20
1788-08-21,1010.1,1014.9,1788_August_21
1788-08-22,1016.5,1012.8,1788_August_22
1788-08-23,1005.3,1003.3,1788_August_23
1788-08-24,1008.2,1012.0,1788_August_24
1788-08-25,1013.2,1009.8,1788_August_25
1788-08-26,1004.9,1004.6,1788_August_26
1788-08-27,9999.9,9999.9,1788_August_27
1788-08-28,1012.2,1009.4,1788_August_28
1788-08-29,1007.9,1004.7,1788_August_29
1788-08-30,1007.6,9999.9,1788_August_30
1788-08-31,9999.9,9999.9,1788_August_31
1788-09-01,1016.6,1003.5,1788_September_1
1788-09-02,1000.3,1003.4,1788_September_2
1788-09-03,1005.1,1009.6,1788_September_3
1788-09-04,1013.4,1008.8,1788_September_4
1788-09-05,1007.4,1005.8,1788_September_5
1788-09-06,1013.5,1016.1,1788_September_6
1788-09-07,1017.5,1013.9,1788_September_7
1788-09-08,1014.1,1012.0,1788_September_8
1788-09-09,1010.8,1017.0,1788_September_9
1788-09-10,1020.2,1017.9,1788_September_10
1788-09-11,1018.0,1013.9,1788_September_11
1788-09-12,1013.0,1010.8,1788_September_12
1788-09-13,1013.4,1016.6,1788_September_13
1788-09-14,1020.3,1018.7,1788_September_14
1788-09-15,1017.0,1007.4,1788_September_15
1788-09-16,1004.9,1001.7,1788_September_16
1788-09-17,1006.0,1013.9,1788_September_17
1788-09-18,1017.2,1013.7,1788_September_18
1788-09-19,1010.6,1010.6,1788_September_19
1788-09-20,1016.2,1018.3,1788_September_20
1788-09-21,1018.5,1017.6,1788_September_21
1788-09-22,1016.2,9999.9,1788_September_22
1788-09-23,1010.2,1016.1,1788_September_23
1788-09-24,1021.3,9999.9,1788_September_24
1788-09-25,1017.8,1010.3,1788_September_25
1788-09-26,1005.1,1007.3,1788_September_26
1788-09-27,1014.2,1015.7,1788_September_27
1788-09-28,1015.9,1012.7,1788_September_28
1788-09-29,1008.5,1006.6,1788_September_29
1788-09-30,1007.9,1018.1,1788_September_30
,9999.9,9999.9,1788_September_31
1788-10-01,1023.0,1022.0,1788_October_1
1788-10-02,1022.1,1021.1,1788_October_2
1788-10-03,1023.7,1019.9,1788_October_3
1788-10-04,1014.1,1004.8,1788_October_4
1788-10-05,1014.2,1021.0,1788_October_5
1788-10-06,1023.2,1018.1,1788_October_6
1788-10-07,1019.0,1011.3,1788_October_7
1788-10-08,1007.2,1009.5,1788_October_8
1788-10-09,1011.7,1009.5,1788_October_9
1788-10-10,1009.9,1007.7,1788_October_10
1788-10-11,1006.1,1012.5,1788_October_11
1788-10-12,1004.3,1013.9,1788_October_12
1788-10-13,1017.4,1012.3,1788_October_13
1788-10-14,1007.5,1004.7,1788_October_14
1788-10-15,999.8,1005.8,1788_October_15
1788-10-16,1007.6,9999.9,1788_October_16
1788-10-17,9999.9,1000.4,1788_October_17
1788-10-18,1007.6,1001.5,1788_October_18
1788-10-19,1008.0,1017.1,1788_October_19
1788-10-20,1020.6,1005.0,1788_October_20
1788-10-21,1020.9,999.0,1788_October_21
1788-10-22,990.8,998.4,1788_October_22
1788-10-23,1002.3,1003.6,1788_October_23
1788-10-24,998.9,998.6,1788_October_24
1788-10-25,1007.8,1009.3,1788_October_25
1788-10-26,1006.8,1007.8,1788_October_26
1788-10-27,1010.7,1006.7,1788_October_27
1788-10-28,1011.1,1016.1,1788_October_28
1788-10-29,1017.8,1019.2,1788_October_29
1788-10-30,1022.4,1021.8,1788_October_30
1788-10-31,992.5,993.2,1788_October_31
1788-11-01,1030.1,1020.5,1788_November_1
1788-11-02,1024.6,1020.0,1788_November_2
1788-11-03,1015.0,1012.4,1788_November_3
1788-11-04,1016.6,1011.1,1788_November_4
1788-11-05,1007.9,9999.9,1788_November_5
1788-11-06,9999.9,1011.0,1788_November_6
1788-11-07,1007.2,994.8,1788_November_7
1788-11-08,998.0,1009.2,1788_November_8
1788-11-09,1016.0,1026.8,1788_November_9
1788-11-10,1030.6,1024.3,1788_November_10
1788-11-11,1013.8,1005.2,1788_November_11
1788-11-12,1009.1,1017.0,1788_November_12
1788-11-13,1019.2,1015.0,1788_November_13
1788-11-14,1010.9,1017.1,1788_November_14
1788-11-15,1023.6,1024.9,1788_November_15
1788-11-16,1023.9,1012.9,1788_November_16
1788-11-17,1019.2,1020.2,1788_November_17
1788-11-18,1019.6,1012.7,1788_November_18
1788-11-19,1016.9,1024.0,1788_November_19
1788-11-20,1022.9,1014.8,1788_November_20
1788-11-21,1017.1,1013.0,1788_November_21
1788-11-22,1013.0,1025.5,1788_November_22
1788-11-23,1029.4,1017.7,1788_November_23
1788-11-24,1007.5,1009.3,1788_November_24
1788-11-25,1026.0,1033.1,1788_November_25
1788-11-26,1030.9,1018.6,1788_November_26
1788-11-27,9999.9,1006.3,1788_November_27
1788-11-28,1010.7,1004.3,1788_November_28
1788-11-29,993.6,1002.0,1788_November_29
1788-11-30,1013.5,1013.1,1788_November_30
,9999.9,9999.9,1788_November_31
1788-12-01,1002.5,988.7,1788_December_1
1788-12-02,998.3,1002.6,1788_December_2
1788-12-03,1002.0,1001.3,1788_December_3
1788-12-04,1003.0,1006.8,1788_December_4
1788-12-05,1006.9,1009.8,1788_December_5
1788-12-06,1014.9,1014.9,1788_December_6
1788-12-07,1014.2,1008.7,1788_December_7
1788-12-08,1014.1,1019.8,1788_December_8
1788-12-09,1008.4,995.1,1788_December_9
1788-12-10,995.3,1008.8,1788_December_10
1788-12-11,1017.3,1022.7,1788_December_11
1788-12-12,1021.7,1010.3,1788_December_12
1788-12-13,1014.9,1017.3,1788_December_13
1788-12-14,1015.6,1007.4,1788_December_14
1788-12-15,1001.3,1005.8,1788_December_15
1788-12-16,1006.1,1003.7,1788_December_16
1788-12-17,1008.1,1008.1,1788_December_17
1788-12-18,1009.6,1010.9,1788_December_18
1788-12-19,1008.2,999.9,1788_December_19
1788-12-20,1000.3,1000.8,1788_December_20
1788-12-21,1001.7,1015.6,1788_December_21
1788-12-22,1026.3,1019.5,1788_December_22
1788-12-23,1016.3,1013.9,1788_December_23
1788-12-24,1017.6,1025.4,1788_December_24
1788-12-25,1030.9,1028.8,1788_December_25
1788-12-26,1031.3,1030.7,1788_December_26
1788-12-27,1034.1,1033.0,1788_December_27
1788-12-28,1028.6,1003.0,1788_December_28
1788-12-29,999.0,1004.8,1788_December_29
1788-12-30,1001.5,1006.3,1788_December_30
1788-12-31,1000.9,9999.9,1788_December_31
1789-01-01,1023.7,1031.5,1789_January_1
1789-01-02,1035.3,1034.3,1789_January_2
1789-01-03,1032.0,1015.3,1789_January_3
1789-01-04,997.1,1001.9,1789_January_4
1789-01-05,1004.5,1007.2,1789_January_5
1789-01-06,1009.5,1017.3,1789_January_6
1789-01-07,1022.1,1013.8,1789_January_7
1789-01-08,1007.8,1009.7,1789_January_8
1789-01-09,1017.4,1025.2,1789_January_9
1789-01-10,1026.0,1018.2,1789_January_10
1789-01-11,1016.4,1015.1,1789_January_11
1789-01-12,1015.5,1011.2,1789_January_12
1789-01-13,1010.6,1001.1,1789_January_13
1789-01-14,989.5,996.6,1789_January_14
1789-01-15,1005.0,1004.7,1789_January_15
1789-01-16,1014.0,1016.3,1789_January_16
1789-01-17,1011.1,1006.1,1789_January_17
1789-01-18,1012.1,1009.2,1789_January_18
1789-01-19,1008.2,1004.5,1789_January_19
1789-01-20,996.3,991.2,1789_January_20
1789-01-21,1001.5,9999.9,1789_January_21
1789-01-22,1019.5,1020.1,1789_January_22
1789-01-23,1027.8,1024.9,1789_January_23
